trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
32,0,32,0,space,0,0.617323875427,0.77,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
33,0,33,0,space,0,0.950165987015,0.7,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
34,0,34,0,space,0,0.616729021072,0.77,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
35,0,35,0,space,0,0.91713809967,0.69,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
36,0,36,0,space,0,0.883727073669,0.68,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
37,0,37,0,space,0,0.933679103851,0.7,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
38,0,38,0,space,0,1.13370800018,0.93,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
39,0,39,0,space,0,1.03419113159,0.84,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
40,0,40,0,space,0,1.38399600983,0.93,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
41,0,41,0,space,0,1.16740608215,0.99,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
42,0,42,0,space,0,0.750124931335,0.5,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
43,0,43,0,space,0,0.883729934692,0.65,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
44,0,44,0,space,0,0.917171955109,0.69,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
45,0,45,0,space,0,0.73363494873,0.51,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
46,0,46,0,space,0,1.06748390198,0.94,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
47,0,47,0,space,0,1.05084609985,0.84,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
48,0,48,0,space,0,0.833631038666,0.62,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
49,0,49,0,space,0,0.933902978897,0.72,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
50,0,50,0,space,0,0.850906848907,0.61,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
51,0,51,0,space,0,1.20110106468,0.98,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
52,0,52,0,space,0,1.18380618095,0.94,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
53,0,53,0,space,0,1.05076098442,0.82,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
54,0,54,0,space,0,0.900429010391,0.68,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
55,0,55,0,space,0,1.06786608696,0.82,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
56,0,56,0,space,0,1.0174498558,0.83,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
57,0,57,0,space,0,0.750508069992,0.53,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
58,0,58,0,space,0,0.516149997711,0.52,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
59,0,59,0,space,0,1.06755399704,0.84,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
60,0,60,0,space,0,0.766863107681,0.53,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
61,0,61,0,space,0,0.967111110687,0.73,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
62,0,62,0,space,0,0.867328882217,0.64,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
63,0,63,0,space,0,0.833178043365,0.56,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
64,0,64,0,space,0,1.01748609543,0.95,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
65,0,65,0,space,0,1.20088982582,0.96,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
66,0,66,0,space,0,1.05071020126,0.83,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
67,0,67,0,space,0,0.883785963058,0.67,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
68,0,68,0,space,0,1.10093808174,0.91,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
69,0,69,0,space,0,1.13389706612,0.89,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
70,0,70,0,space,0,1.20102405548,0.99,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
71,0,71,0,space,0,0.833358049393,0.59,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
72,0,72,0,space,0,1.00050902367,0.74,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
73,0,73,0,space,0,1.1342561245,0.94,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
74,0,74,0,space,0,0.883429050446,0.92,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
75,0,75,0,space,0,1.18399810791,0.73,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
76,0,76,0,space,0,1.1676928997,0.96,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
77,0,77,0,space,0,1.05111908913,0.81,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
78,0,78,0,space,0,0.79949092865,0.56,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
79,0,79,0,space,0,1.10132718086,0.87,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
80,0,80,0,space,0,1.16738510132,0.9,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
81,0,81,0,space,0,0.767487049103,0.53,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
82,0,82,0,space,0,1.18444085121,0.94,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
83,0,83,0,space,0,0.984274864197,0.73,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
84,0,84,0,space,0,0.800488948822,0.55,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
85,0,85,0,space,0,1.11766910553,0.9,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
86,0,86,0,space,0,1.21686601639,0.99,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
87,0,87,0,space,0,0.850314855576,0.61,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
88,0,88,0,space,0,0.81717300415,0.58,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
89,0,89,0,space,0,0.950382947922,0.72,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
90,0,90,0,space,0,1.20093989372,0.98,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
91,0,91,0,space,0,0.900632858276,0.64,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
92,0,92,0,space,0,0.984168052673,0.73,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
93,0,93,0,space,0,1.15076398849,0.88,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
94,0,94,0,space,0,0.950731039047,0.73,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
95,0,95,0,space,0,0.833482027054,0.59,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
96,0,96,0,space,0,0.950800895691,0.74,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
97,0,97,0,space,0,0.867204904556,0.59,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
98,0,98,0,space,0,0.784142017365,0.54,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
99,0,99,0,space,0,0.783251047134,0.58,2015_Jun_02_1612,59.9566582232,DondersAuditory3,003,102,
