trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
20,0,20,0,space,0,1.05037879944,0.86,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
21,0,21,0,space,0,0.884155988693,0.8,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
22,0,22,0,space,0,1.00086212158,0.77,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
23,0,23,0,space,0,0.866743803024,0.63,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
24,0,24,0,space,0,1.10041618347,0.88,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
25,0,25,0,space,0,1.15117192268,0.94,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
26,0,26,0,space,0,0.967503070831,0.72,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
27,0,27,0,space,0,0.883645057678,0.99,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
28,0,28,0,space,0,1.25061798096,0.99,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
29,0,29,0,space,0,0.933709859848,0.65,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
30,0,30,0,space,0,1.18371009827,0.96,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
31,0,31,0,space,0,1.21761703491,0.99,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
32,0,32,0,space,0,1.20061898232,0.96,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
33,0,33,0,space,0,0.933684110641,0.63,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
34,0,34,0,space,0,1.18419194221,0.96,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
35,0,35,0,space,0,0.950766801834,0.71,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
36,0,36,0,space,0,0.866748094559,0.57,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
37,0,37,0,space,0,0.683542013168,0.89,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
38,0,38,0,space,0,0.900514125824,0.64,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
39,0,39,0,space,0,0.884098052979,0.62,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
40,0,40,0,space,0,0.866931915283,0.76,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
41,0,41,0,space,0,1.08415699005,0.82,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
42,0,42,0,space,0,1.13401293755,0.87,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
43,0,43,0,space,0,1.15064811707,0.94,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
44,0,44,0,space,0,0.816905021667,0.54,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
45,0,45,0,space,0,0.833626031876,0.58,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
46,0,46,0,space,0,1.05086708069,0.81,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
47,0,47,0,space,0,1.08373188972,0.92,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
48,0,48,0,space,0,0.867242097855,0.64,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
49,0,49,0,space,0,0.933738946915,0.91,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
50,0,50,0,space,0,0.800500154495,0.53,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
51,0,51,0,space,0,0.86704492569,0.62,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
52,0,52,0,space,0,0.800765991211,0.55,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
53,0,53,0,space,0,0.750418901443,0.92,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
54,0,54,0,space,0,0.933032989502,0.64,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
55,0,55,0,space,0,0.850426912308,0.57,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
56,0,56,0,space,0,1.10080885887,0.87,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
57,0,57,0,space,0,1.21711087227,0.98,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
58,0,58,0,space,0,1.00063514709,0.93,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
59,0,59,0,space,0,1.21760392189,0.97,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
60,0,60,0,space,0,0.933832168579,0.66,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
61,0,61,0,space,0,1.06721901894,0.83,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
62,0,62,0,space,0,1.03364300728,0.78,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
63,0,63,0,space,0,0.80094909668,0.52,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
64,0,64,0,space,0,1.08430409431,0.88,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
65,0,65,0,space,0,0.849987030029,0.59,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
66,0,66,0,space,0,0.783841133118,0.55,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
67,0,67,0,space,0,1.08424901962,0.83,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
68,0,68,0,space,0,1.06714200974,0.79,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
69,0,69,0,space,0,0.90098118782,0.67,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
70,0,70,0,space,0,1.08370184898,0.97,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
71,0,71,0,space,0,1.08435893059,0.87,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
72,0,72,0,space,0,1.21764206886,0.98,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
73,0,73,0,space,0,0.816854953766,0.57,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
74,0,74,0,space,0,0.767600059509,0.51,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
75,0,75,0,space,0,1.18412590027,0.94,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
76,0,76,0,space,0,0.816987037659,0.58,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
77,0,77,0,space,0,0.717548847198,0.55,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
78,0,78,0,space,0,0.834451913834,0.58,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
79,0,79,0,space,0,0.867623090744,0.64,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
80,0,80,0,space,0,0.750555038452,0.5,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
81,0,81,0,space,0,0.583907842636,0.99,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
82,0,82,0,space,0,1.20015192032,0.93,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
83,0,83,0,space,0,1.13359999657,0.87,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
84,0,84,0,space,0,1.23420596123,0.99,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
85,0,85,0,space,0,0.784028053284,0.53,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
86,0,86,0,space,0,0.834117174149,0.57,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
87,0,87,0,space,0,1.18423485756,0.95,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
88,0,88,0,space,0,0.917026996613,0.68,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
89,0,89,0,space,0,0.750612020493,0.52,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
90,0,90,0,space,0,0.900238037109,0.64,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
91,0,91,0,space,0,0.983704090118,0.76,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
92,0,92,0,space,0,1.15091896057,0.94,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
93,0,93,0,space,0,0.950444936752,0.73,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
94,0,94,0,space,0,1.2173500061,0.97,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
95,0,95,0,space,0,1.16748094559,0.96,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
96,0,96,0,space,0,0.849735975266,0.96,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
97,0,97,0,space,0,1.05037999153,0.79,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
98,0,98,0,space,0,0.883611917496,0.54,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
99,0,99,0,space,0,1.00071692467,0.8,2015_Jun_02_1523,59.9524588875,DondersVisual,002,103,
