xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionBlocks.thisTrial,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,auctionTrials.thisTrial,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,EndingSSD,key_resp_4.keys,key_resp_4.rt,expName,gender (m/f),age,frameRate,session,date,participant,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,2,78,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.517387866974,0.510561943054,0.00095796585083,,,,,,,,,,,,,,,,,,,0.26,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,2,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,19,3,79,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.484317064285,0.50753903389,0.000932931900024,,,,,,,,,,,,,,,,,,,0.61,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,19,3,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,0,80,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.383857011795,0.511904001236,0.000873804092407,,,,,,,,,,,,,,,,,,,0.91,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,1,81,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.384146213531,0.508970975876,0.000883102416992,,,,,,,,,,,,,,,,,,,3.9,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,20,2,82,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.40126490593,0.501225948334,0.000927925109863,,,,,,,,,,,,,,,,,,,0.56,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,3,83,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.400843143463,0.514373064041,0.000949144363403,,,,,,,,,,,,,,,,,,,1.06,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,0,84,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.417827129364,0.506330966949,0.00102996826172,,,,,,,,,,,,,,,,,,,0.25,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,1,85,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.333855867386,0.509282827377,0.000875949859619,,,,,,,,,,,,,,,,,,,2.11,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,2,86,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.434513807297,0.506645917892,0.000875949859619,,,,,,,,,,,,,,,,,,,0.83,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,3,87,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367692947388,0.512554883957,0.000905990600586,,,,,,,,,,,,,,,,,,,4.23,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,0,88,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.467836856842,0.513507127762,0.000872135162354,,,,,,,,,,,,,,,,,,,0.41,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,1,89,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.434587001801,0.503266096115,0.000880002975464,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,22,2,90,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.384048938751,0.502565860748,0.000870943069458,,,,,,,,,,,,,,,,,,,1.75,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,22,2,90,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,3,91,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.417909860611,0.508849859238,0.000916004180908,,,,,,,,,,,,,,,,,,,2.16,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,22,3,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,0,92,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.450886011124,0.511442899704,0.000927925109863,,,,,,,,,,,,,,,,,,,3.98,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,1,93,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.401033878326,0.516422986984,0.00105881690979,,,,,,,,,,,,,,,,,,,0.41,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,23,1,93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,2,94,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.451382160187,0.500827074051,0.00087308883667,,,,,,,,,,,,,,,,,,,2.2,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,2,94,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,3,95,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.450752973557,0.514985084534,0.000877141952515,,,,,,,,,,,,,,,,,,,3.97,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,24,0,96,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.384410142899,0.501493930817,0.00087308883667,,,,,,,,,,,,,,,,,,,2.22,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,24,0,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,24,1,97,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.484657049179,0.512856006622,0.000920057296753,,,,,,,,,,,,,,,,,,,1.99,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,24,2,98,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.451073169708,0.512648820877,0.000880002975464,,,,,,,,,,,,,,,,,,,3.99,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,24,2,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,24,3,99,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.417417049408,0.500662088394,0.000893115997314,,,,,,,,,,,,,,,,,,,0.46,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.417834997177,0.508316993713,0.000899076461792,,,,,,,,,,,,,,,,,,,4.09,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.384392976761,0.505568981171,0.000933170318604,,,,,,,,,,,,,,,,,,,0.58,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.384631156921,0.504832983017,0.000881910324097,,,,,,,,,,,,,,,,,,,1.22,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.367434978485,0.501504182816,0.00090217590332,,,,,,,,,,,,,,,,,,,1.95,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,0,4,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.383948087692,0.509846925735,0.000921010971069,,,,,,,,,,,,,,,,,,,4.15,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,1,1,5,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.383878946304,0.515673160553,0.000930070877075,,,,,,,,,,,,,,,,,,,3.83,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,1,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,2,6,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.451101064682,0.515743970871,0.000949859619141,,,,,,,,,,,,,,,,,,,1.04,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,1,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,1,3,7,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.433803081512,0.507327079773,0.00100803375244,,,,,,,,,,,,,,,,,,,0.27,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,1,3,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,0,8,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.450786828995,0.513396024704,0.000887870788574,,,,,,,,,,,,,,,,,,,3.97,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,2,1,9,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.417454957962,0.502968072891,0.000989198684692,,,,,,,,,,,,,,,,,,,2.18,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,2,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,2,2,10,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.384806156158,0.504426002502,0.000869035720825,,,,,,,,,,,,,,,,,,,0.33,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,2,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,3,11,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.417547941208,0.512426137924,0.000928163528442,,,,,,,,,,,,,,,,,,,0.71,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,2,3,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,0,12,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.434456110001,0.506343126297,0.000921010971069,,,,,,,,,,,,,,,,,,,0.45,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,3,0,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,1,13,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.450827121735,0.514284133911,0.000945091247559,,,,,,,,,,,,,,,,,,,4.15,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,2,14,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.55086016655,0.510004043579,0.000892162322998,,,,,,,,,,,,,,,,,,,3.9,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,3,15,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.350923061371,0.511245012283,0.000922918319702,,,,,,,,,,,,,,,,,,,3.75,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,3,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,0,16,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.534255981445,0.502221107483,0.000880002975464,,,,,,,,,,,,,,,,,,,0.51,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,4,1,17,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.417424917221,0.516191959381,0.000936985015869,,,,,,,,,,,,,,,,,,,0.56,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,4,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,2,18,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.484143018723,0.512883901596,0.000923871994019,,,,,,,,,,,,,,,,,,,0.42,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,3,19,2,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,s,1,0.384470939636,0.50738286972,0.000870943069458,,,,,,,,,,,,,,,,,,,0.8,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,4,3,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,5,0,20,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.484220981598,0.512356996536,0.000878810882568,,,,,,,,,,,,,,,,,,,2.06,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,5,0,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,1,21,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.450241088867,0.500931978226,0.0579779148102,,,,,,,,,,,,,,,,,,,2.16,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,5,2,22,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.417472839355,0.512136220932,0.000891208648682,,,,,,,,,,,,,,,,,,,1.18,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,5,2,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,3,23,0,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,w,1,0.367384910583,0.511949062347,0.000885009765625,,,,,,,,,,,,,,,,,,,4.08,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,5,3,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,6,0,24,3,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,a,1,0.584295034409,0.511037111282,0.000940084457397,,,,,,,,,,,,,,,,,,,4.06,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,6,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,6,1,25,1,0,0,0,0,None,,,,,,,,,,,,,,,,,,,,,q,1,0.401109933853,0.511991977692,0.000936985015869,,,,,,,,,,,,,,,,,,,2.05,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
