xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,thirdPracComputedRewardOutput,thirdPracLearningStimOnset,thirdPracLearningFixOnset,thirdPracPresentationRT,thirdPracPresentationAcc,thirdPracPresentationResp,thirdPracEndTrialTimeStamp,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,1667.77157402,a,1,None,0,,,,,,,,0.384194850922,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.51384806633,0.000881910324097,0.384194850922,1,a,1670.77289796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,1670.77445698,s,1,None,0,,,,,,,,0.350126028061,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.51505279541,0.000926971435547,0.350126028061,1,s,1673.77622199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,1673.77796197,a,1,None,0,,,,,,,,0.367475032806,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514255046844,0.000936031341553,0.367475032806,1,a,1676.78002214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,1676.78151298,a,1,None,0,,,,,,,,0.334645986557,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514054059982,0.0010290145874,0.334645986557,1,a,1679.78358817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,1679.78516006,s,1,None,0,,,,,,,,0.350865840912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.51390504837,0.000940084457397,0.350865840912,1,s,1682.78623819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,1682.78780508,w,1,None,0,,,,,,,,0.367169141769,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514998197556,0.000905990600586,0.367169141769,1,w,1685.78968096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,1685.79126906,q,1,None,0,,,,,,,,0.334413051605,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.514324903488,0.000923871994019,0.334413051605,1,q,1688.79331708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,0,80,1,,,,,,,,,,,,,,,,,,,,,,,,1688.79504704,q,1,None,0,,,,,,,,0.418145895004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.513724088669,0.000936985015869,0.418145895004,1,q,1691.79669118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,1691.79830503,q,1,None,0,,,,,,,,0.35151720047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.514205932617,0.000885009765625,0.35151720047,1,q,1694.79997301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,1694.80150199,s,1,None,0,,,,,,,,0.367722988129,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,0.513919115067,0.00094199180603,0.367722988129,1,s,1697.80337501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,1697.80500913,q,1,None,0,,,,,,,,0.350942134857,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,0.514060020447,0.000947952270508,0.350942134857,1,q,1700.80727315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,1700.80890298,s,1,None,0,,,,,,,,0.384205102921,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.513564109802,0.00106811523438,0.384205102921,1,s,1703.80983806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,1703.81142616,q,1,None,0,,,,,,,,0.367799043655,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514215946198,0.000917911529541,0.367799043655,1,q,1706.81326914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,1706.814821,s,1,None,0,,,,,,,,0.350457906723,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.51478600502,0.00092887878418,0.350457906723,1,s,1709.81681204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,1709.81840897,a,1,None,0,,,,,,,,0.384782075882,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.51407289505,0.000953912734985,0.384782075882,1,a,1712.82052803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,0,88,3,,,,,,,,,,,,,,,,,,,,,,,,1712.82211804,a,1,None,0,,,,,,,,0.367104053497,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.513828992844,0.000939130783081,0.367104053497,1,a,1715.82350612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,22,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,1715.82513905,q,1,None,0,,,,,,,,0.40074300766,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.513958930969,0.000956773757935,0.40074300766,1,q,1718.82693601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,2,90,2,,,,,,,,,,,,,,,,,,,,,,,,1718.82853007,s,1,None,0,,,,,,,,0.383800029755,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,0.514558076859,0.000906944274902,0.383800029755,1,s,1721.83050108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,22,3,91,3,,,,,,,,,,,,,,,,,,,,,,,,1721.83211398,a,1,None,0,,,,,,,,0.433938026428,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.513922929764,0.00105690956116,0.433938026428,1,a,1724.83367014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,0,92,3,,,,,,,,,,,,,,,,,,,,,,,,1724.83527803,a,1,None,0,,,,,,,,0.384307146072,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.513885974884,0.000998020172119,0.384307146072,1,a,1727.83717799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,1727.83880115,a,1,None,0,,,,,,,,0.367519855499,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,0.513950109482,0.000972986221313,0.367519855499,1,a,1730.83998299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,q,200,,,,,,,,,,,,,,,,,3,0,3,0,23,2,94,1,,,,,,,,,,,,,,,,,,,,,,,,1730.84158707,q,1,None,0,,,,,,,,0.367254972458,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514839172363,0.000881195068359,0.367254972458,1,q,1733.84338903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,23,3,95,3,,,,,,,,,,,,,,,,,,,,,,,,1733.84503412,a,1,None,0,,,,,,,,0.400568008423,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.01,0.514604091644,0.000930070877075,0.400568008423,1,a,1736.84690213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,0,96,3,,,,,,,,,,,,,,,,,,,,,,,,1736.84841919,a,1,None,0,,,,,,,,0.367563009262,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514350175858,0.00107407569885,0.367563009262,1,a,1739.85051012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
-200,a,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,1,97,3,,,,,,,,,,,,,,,,,,,,,,,,1739.85224104,a,1,None,0,,,,,,,,0.334288835526,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.513699054718,0.000894069671631,0.334288835526,1,a,1742.85365105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,s,-200,,,,,,,,,,,,,,,,,3,0,3,0,24,2,98,2,,,,,,,,,,,,,,,,,,,,,,,,1742.85515499,s,1,None,0,,,,,,,,0.41726899147,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514680147171,0.000925064086914,0.41726899147,1,s,1745.85693407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
200,w,200,,,,,,,,,,,,,,,,,3,0,3,0,24,3,99,0,,,,,,,,,,,,,,,,,,,,,,,,1745.85855412,w,1,None,0,,,,,,,,0.350960969925,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.514235973358,0.000897884368896,0.350960969925,1,w,1748.86031604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,24.6609930992,,,,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,1867.75850201,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.434262990952,None,0,0.00848984718323,0.516505002975,1870.76317,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,1870.76371217,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,circleyellow.gif,m,1,0.400928020477,None,0,0.0254619121552,0.514894962311,1873.76663899,0.765503883362,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,1873.76715207,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,m,1,0.651108980179,None,0,0.000951051712036,0.514755010605,1876.76963115,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,3,0,,,,,,,,,,,1876.77014709,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.484247922897,None,0,0.000955104827881,0.515143156052,1879.77303004,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,4,0,,,,,,,,,,,1879.77348518,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,z,1,0.634541988373,None,0,0.0424799919128,0.515253067017,1882.77623796,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,5,0,,,,,,,,,,,1882.77674508,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,circleyellow.gif,None,0,,None,0,0.00095009803772,0.515398979187,1885.77996898,0.765845060349,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,6,0,,,,,,,,,,,1885.780478,,,,,,,,,,,,,,,,,,,,,,,,,,,go,circleyellow.gif,z,1,0.684793949127,None,0,0.000843048095703,0.514937162399,1888.78274202,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,1,7,0,,,,,,,,,,,1888.7833271,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,crossgray.gif,None,0,,None,0,0.0411651134491,0.515354156494,1891.78643513,0.816088199615,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,8,0,,,,,,,,,,,1891.78694797,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,circleyellow.gif,z,1,0.351194143295,None,0,0.000972986221313,0.514858961105,1894.78994417,0.865333795547,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,1,9,1,,,,,,,,,,,1894.7904532,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,m,1,0.484519958496,None,0,0.000958204269409,0.514904975891,1897.79323006,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,10,1,,,,,,,,,,,1897.79374099,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.043309211731,0.51509809494,1900.79623413,0.71510219574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,1,11,0,,,,,,,,,,,1900.79674101,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.484204053879,None,0,0.00133204460144,0.515566110611,1903.79962301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,12,0,,,,,,,,,,,1903.8000741,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,z,1,0.484158992767,None,0,0.0389678478241,0.51545381546,1906.80316615,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,1,13,0,,,,,,,,,,,1906.80363703,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.701314210892,None,0,0.00133299827576,0.515585899353,1909.80683398,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,14,1,,,,,,,,,,,1909.80734515,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000920057296753,0.515017032623,1912.80980396,0.76517701149,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,1,15,1,,,,,,,,,,,1912.81031609,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.634757995605,None,0,0.00094199180603,0.51532793045,1915.81308007,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,16,1,,,,,,,,,,,1915.81353211,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,circleyellow.gif,m,1,0.434324026108,None,0,0.00148296356201,0.515408039093,1918.81681919,0.816201925278,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,17,1,,,,,,,,,,,1918.81727004,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.618227005005,None,0,0.000934839248657,0.515066862106,1921.81996012,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,1,,,,,,,,,,,1921.82046819,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,m,1,0.400964975357,None,0,0.000922203063965,0.515214204788,1924.82305408,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,1924.82355499,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,crossgray.gif,z,1,0.467839002609,None,0,0.0013279914856,0.515504837036,1927.82663202,0.815852880478,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,1927.82708597,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,None,0,,None,0,0.0343701839447,0.515209197998,1930.83012414,0.765953063965,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,1930.83063197,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,m,1,0.400957107544,None,0,0.000944852828979,0.515118837357,1933.833601,0.815884828568,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,1,,,,,,,,,,,1933.83410907,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,m,1,0.367634057999,None,0,0.000926971435547,0.515199899673,1936.8366251,0.765311002731,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,0,,,,,,,,,,,1936.83714914,,,,,,,,,,,,,,,,,,,,,,,,,,,go,crossgray.gif,z,1,0.551186084747,None,0,0.000959157943726,0.515377044678,1939.83995104,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,1,,,,,,,,,,,1939.84040904,,,,,,,,,,,,,,,,,,,,,,,,,,,go,diamondmagenta.gif,m,1,0.617672920227,None,0,0.000997066497803,0.515378952026,1942.84351897,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,1,,,,,,,,,,,1942.84398603,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000940799713135,0.515196800232,1945.84695506,0.715469837189,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,1945.84746599,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000933170318604,0.515355110168,1948.85050511,0.765361070633,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,0,,,,,,,,,,,1948.85104418,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.38400888443,None,0,0.000959873199463,0.514843940735,1951.85330796,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,0,,,,,,,,,,,1951.85385418,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,None,0,,None,0,0.00102806091309,0.515574932098,1954.8570261,0.816091060638,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,0,,,,,,,,,,,1954.85748005,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.551373004913,None,0,0.000934839248657,0.515143871307,1957.86047006,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
