xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2278.42480397,go,triangleyellow.gif,go,2.0,m,1,0.417422056198,None,0,0.000927925109863,0.515076875687,2281.42733479,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281.42779589,go,circlewhite.gif,go,1.0,m,1,0.400941133499,None,0,0.000920057296753,0.515525102615,2284.43111897,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284.43157387,stop,lineblue.gif,stop,2.0,m,1,0.484115123749,None,0,0.00110101699829,0.515079021454,2287.43422294,0.96534204483,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2287.43468285,go,triangleyellow.gif,go,2.0,m,1,0.484357118607,None,0,0.00112819671631,0.515129089355,2290.43769789,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.43815684,stop,diamondcyan.gif,stop,4.0,z,1,0.917965888977,None,0,0.000931024551392,0.51527094841,2293.4413619,1.2163169384,,,,,,,,,,,,,,,,,,,0.7,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.44181681,go,circlewhite.gif,go,1.0,m,1,0.55047416687,None,0,0.000959873199463,0.514741897583,2296.44445801,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296.44499683,go,circlewhite.gif,go,1.0,z,1,0.500454902649,None,0,0.000970125198364,0.515295028687,2299.44798493,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.44861984,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.0019268989563,0.514587879181,2302.45142198,1.16527605057,,,,,,,,,,,,,,,,,,,0.65,0.7,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2302.45204592,go,diamondcyan.gif,stop,4.0,None,0,,m,1,0.000959873199463,0.514991044998,2305.45469379,,,,,,,,,,,,,,,,,,,,-1,-1,0.0501990318298,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.45520496,go,lineblue.gif,stop,2.0,z,1,0.902153968811,None,0,0.000936985015869,0.514829158783,2308.45807099,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.45857286,stop,crossgray.gif,stop,1.0,z,1,0.600744962692,None,0,0.000933885574341,0.514945030212,2311.461586,1.21544003487,,,,,,,,,,,,,,,,,,,0.7,0.65,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311.46209884,go,crossgray.gif,stop,1.0,m,1,0.434327840805,None,0,0.000943899154663,0.514793872833,2314.46461892,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.46509194,go,circlewhite.gif,go,1.0,m,1,0.484080791473,None,0,0.000931024551392,0.515061855316,2317.46800995,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.82888889,stop,diamondcyan.gif,stop,4.0,z,1,0.367182970047,None,0,0.00086784362793,0.510751962662,2355.82794094,1.16107678413,space,33.7709078789,,,,,,,,,,,,,,,,,0.65,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2355.82848978,go,squareorange.gif,go,4.0,m,1,0.400817871094,None,0,0.000977993011475,0.514503002167,2358.83110785,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2358.83156896,go,lineblue.gif,stop,2.0,z,1,0.767520904541,None,0,0.000926971435547,0.515124082565,2361.83431387,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361.83477783,go,triangleyellow.gif,go,2.0,z,1,0.401037931442,None,0,0.000933885574341,0.515140771866,2364.83768582,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2364.83814597,go,hexagonmagenta.gif,go,0.5,m,1,0.401001930237,None,0,0.000976085662842,0.515110969543,2367.84101796,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2367.84147882,go,hexagonmagenta.gif,go,0.5,m,1,0.417657852173,None,0,0.000940084457397,0.514950990677,2370.84448195,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.84494591,go,circlewhite.gif,go,1.0,m,1,0.317528963089,None,0,0.000941038131714,0.514898061752,2373.847363,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2373.84782696,stop,invertedtrianglegreen.gif,stop,0.5,z,1,0.401294946671,None,0,0.000962018966675,0.515106916428,2376.8511138,1.11573791504,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.8515749,go,hexagonmagenta.gif,go,0.5,m,1,0.434198141098,None,0,0.00109195709229,0.515053987503,2379.85438395,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.85484695,go,circlewhite.gif,go,1.0,m,1,0.417748212814,None,0,0.000940084457397,0.515175104141,2382.85784388,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.85836196,go,squareorange.gif,go,4.0,z,1,0.567677974701,None,0,0.000929117202759,0.515033006668,2385.86082578,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.86128378,go,triangleyellow.gif,go,2.0,z,1,0.550629138947,None,0,0.00112795829773,0.515134811401,2388.86414194,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.86460686,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.401583194733,None,0,0.000933885574341,0.515301942825,2391.86803198,0.916141986847,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.86854291,stop,lineblue.gif,stop,2.0,z,1,0.517993927002,None,0,0.000948905944824,0.514841079712,2394.87134695,1.06528306007,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.87201595,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000947952270508,0.51445889473,2397.87456584,1.01503181458,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2397.87502694,go,triangleyellow.gif,go,2.0,m,1,0.634096860886,None,0,0.000931978225708,0.515149831772,2400.87810588,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.8785789,go,hexagonmagenta.gif,go,0.5,m,1,0.484399080276,None,0,0.000952959060669,0.51513504982,2403.88146901,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.881989,stop,invertedtrianglegreen.gif,stop,0.5,None,0,,None,0,0.000955104827881,0.514835119247,2406.88495588,0.865420103073,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.88541985,go,squareorange.gif,go,4.0,z,1,0.501107931137,None,0,0.000925064086914,0.51478099823,2409.88784981,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409.88831592,go,hexagonmagenta.gif,go,0.5,z,1,0.534225940704,None,0,0.000940084457397,0.515336990356,2412.89142299,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.89188886,go,triangleyellow.gif,go,2.0,m,1,0.484356164932,None,0,0.000986099243164,0.514996051788,2415.89480686,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.89527178,stop,crossgray.gif,stop,1.0,None,0,,None,0,0.00100207328796,0.515208005905,2418.89833784,0.915374994278,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.898803,go,crossgray.gif,stop,1.0,m,1,0.851300954819,None,0,0.000933885574341,0.515069961548,2421.90128684,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.9017489,go,triangleyellow.gif,go,2.0,m,1,0.534365177155,None,0,0.000946044921875,0.514994859695,2424.90472078,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.90521789,go,hexagonmagenta.gif,go,0.5,m,1,0.483938932419,None,0,0.00101590156555,0.514997005463,2427.90805793,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.90852284,go,diamondcyan.gif,stop,4.0,z,1,0.951853990555,None,0,0.000930070877075,0.515225887299,2430.91154981,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.91208887,go,hexagonmagenta.gif,go,0.5,z,1,0.500607967377,None,0,0.000956058502197,0.515064954758,2433.91494179,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.91542196,go,hexagonmagenta.gif,go,0.5,z,1,0.401389837265,None,0,0.000984907150269,0.514386892319,2436.91836596,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.91882491,stop,lineblue.gif,stop,2.0,None,0,,None,0,0.000929117202759,0.514883995056,2439.92182994,1.06587719917,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.92232895,go,hexagonmagenta.gif,go,0.5,z,1,0.534637928009,None,0,0.000929832458496,0.514714956284,2442.92502689,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.92567801,go,triangleyellow.gif,go,2.0,m,1,0.383686065674,None,0,0.000956058502197,0.514903068542,2445.92810583,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2445.92857194,go,squareorange.gif,go,4.0,z,1,0.434046030045,None,0,0.00092601776123,0.515281915665,2448.93181586,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.93228579,go,triangleyellow.gif,go,2.0,z,1,0.584094047546,None,0,0.000937938690186,0.515067100525,2451.93524599,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.93576789,go,squareorange.gif,go,4.0,m,1,0.384021043777,None,0,0.000948905944824,0.514715909958,2454.93870497,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.93917084,go,squareorange.gif,go,4.0,m,1,0.400773048401,None,0,0.000925064086914,0.514888048172,2457.94151497,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.94197679,go,invertedtrianglegreen.gif,stop,0.5,z,1,0.901834964752,None,0,0.000935077667236,0.515282154083,2460.945081,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.371979,stop,invertedtrianglegreen.gif,stop,0.5,m,1,0.384255886078,None,0,0.000890016555786,0.509922027588,2498.37092781,0.960341930389,space,32.8250639439,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498.37140989,go,squareorange.gif,go,4.0,z,1,0.400605916977,None,0,0.000945091247559,0.514472961426,2501.37349796,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2501.37400889,stop,diamondcyan.gif,stop,4.0,z,1,0.43474817276,None,0,0.000982999801636,0.514745950699,2504.37703586,1.11589694023,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.37749791,go,squareorange.gif,go,4.0,m,1,0.417683124542,None,0,0.000940084457397,0.514940977097,2507.38002586,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2507.38048697,go,squareorange.gif,go,4.0,m,1,0.400782823563,None,0,0.000948905944824,0.515311956406,2510.38378501,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.38424182,go,lineblue.gif,stop,2.0,m,1,0.401421070099,None,0,0.000925064086914,0.514753103256,2513.38723087,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513.38768983,go,circlewhite.gif,go,1.0,m,1,0.467561006546,None,0,0.00111484527588,0.515120983124,2516.39000297,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516.3905158,go,hexagonmagenta.gif,go,0.5,m,1,0.517326116562,None,0,0.000925064086914,0.515510082245,2519.39369798,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
