trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,jitterTime,date,frameRate,expName,session,participant,
48,0,48,0,space,0,0.516087055206,0.61,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
49,0,49,0,space,0,0.51704621315,0.64,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
50,0,50,0,space,0,0.516577959061,0.69,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
51,0,51,0,space,0,0.51695895195,0.59,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
52,0,52,0,space,0,0.51637005806,0.51,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
53,0,53,0,space,0,0.516069889069,0.76,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
54,0,54,0,space,0,0.51603603363,0.69,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
55,0,55,0,space,0,0.5163397789,0.85,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
56,0,56,0,space,0,0.516908884048,0.63,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
57,0,57,0,space,0,0.516585111618,0.62,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
58,0,58,0,space,0,0.515987873077,0.59,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
59,0,59,0,space,0,0.517052173615,0.71,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
60,0,60,0,space,0,0.516937971115,0.74,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
61,0,61,0,space,0,0.51709485054,0.92,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
62,0,62,0,space,0,0.517101049423,0.96,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
63,0,63,0,space,0,0.51667714119,0.97,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
64,0,64,0,space,0,0.516142129898,0.92,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
65,0,65,0,space,0,0.516475915909,0.77,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
66,0,66,0,space,0,0.516004085541,0.97,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
67,0,67,0,space,0,0.516628026962,0.9,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
68,0,68,0,space,0,0.517031908035,0.53,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
69,0,69,0,space,0,0.516947984695,0.52,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
70,0,70,0,space,0,0.51654791832,0.66,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
71,0,71,0,space,0,0.517215967178,0.67,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
72,0,72,0,space,0,0.515908956528,0.55,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
73,0,73,0,space,0,0.516952037811,0.85,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
74,0,74,0,space,0,0.51627612114,0.51,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
75,0,75,0,space,0,0.51637506485,0.55,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
76,0,76,0,space,0,0.516508102417,0.89,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
77,0,77,0,space,0,0.516805887222,0.82,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
78,0,78,0,space,0,0.517059803009,0.53,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
79,0,79,0,space,0,0.516900062561,0.71,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
80,0,80,0,space,0,0.51603603363,0.83,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
81,0,81,0,space,0,0.516986131668,0.91,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
82,0,82,0,space,0,0.515929937363,0.76,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
83,0,83,0,space,0,0.516089916229,0.51,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
84,0,84,0,space,0,0.517061948776,0.65,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
85,0,85,0,space,0,0.516480207443,0.72,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
86,0,86,0,space,0,0.516612052917,0.74,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
87,0,87,0,space,0,0.516090869904,0.61,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
88,0,88,0,space,0,0.51683807373,0.66,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
89,0,89,0,space,0,0.516080856323,0.71,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
90,0,90,0,space,0,0.516665935516,0.94,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
91,0,91,0,space,0,0.517343997955,0.7,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
92,0,92,0,space,0,0.516353845596,0.88,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
93,0,93,0,space,0,0.516338825226,0.77,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
94,0,94,0,space,0,0.516191959381,0.82,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
95,0,95,0,space,0,0.516084909439,0.61,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
96,0,96,0,space,0,0.516133785248,0.85,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
97,0,97,0,space,0,0.516690969467,0.56,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
98,0,98,0,space,0,0.516009092331,0.84,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
99,0,99,0,space,0,0.516914129257,0.69,2015_Jun_03_1435,59.9139210491,DondersVisual,001,108,
