2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
108.7393 	EXP 	window1: recordFrameIntervals = False
108.7547 	EXP 	text_3: autoDraw = False
108.7547 	EXP 	text_3: autoDraw = False
108.7547 	EXP 	text: autoDraw = True
108.7550 	EXP 	window1: recordFrameIntervals = False
109.3718 	EXP 	text_2: autoDraw = True
109.5553 	EXP 	text_2: autoDraw = False
109.7063 	DATA 	Keypress: space
109.7224 	EXP 	text: autoDraw = False
109.7224 	EXP 	text_2: autoDraw = False
109.7224 	EXP 	text_3: autoDraw = True
110.7079 	EXP 	New trial (rep=16, index=0): None
110.7080 	EXP 	window1: recordFrameIntervals = False
110.7236 	EXP 	text_3: autoDraw = False
110.7236 	EXP 	text_3: autoDraw = False
110.7236 	EXP 	text: autoDraw = True
110.7238 	EXP 	window1: recordFrameIntervals = False
111.6244 	EXP 	text_2: autoDraw = True
111.8249 	EXP 	text_2: autoDraw = False
111.8751 	DATA 	Keypress: space
111.8915 	EXP 	text: autoDraw = False
111.8915 	EXP 	text_2: autoDraw = False
111.8915 	EXP 	text_3: autoDraw = True
112.8770 	EXP 	New trial (rep=17, index=0): None
112.8772 	EXP 	window1: recordFrameIntervals = False
112.8927 	EXP 	text_3: autoDraw = False
112.8927 	EXP 	text_3: autoDraw = False
112.8927 	EXP 	text: autoDraw = True
112.8929 	EXP 	window1: recordFrameIntervals = False
113.4936 	EXP 	text_2: autoDraw = True
113.6766 	EXP 	text_2: autoDraw = False
113.7938 	DATA 	Keypress: space
113.8102 	EXP 	text: autoDraw = False
113.8102 	EXP 	text_2: autoDraw = False
113.8102 	EXP 	text_3: autoDraw = True
114.7955 	EXP 	New trial (rep=18, index=0): None
114.7957 	EXP 	window1: recordFrameIntervals = False
114.8113 	EXP 	text_3: autoDraw = False
114.8113 	EXP 	text_3: autoDraw = False
114.8113 	EXP 	text: autoDraw = True
114.8115 	EXP 	window1: recordFrameIntervals = False
115.7459 	EXP 	text_2: autoDraw = True
115.9294 	EXP 	text_2: autoDraw = False
116.0301 	DATA 	Keypress: space
116.0462 	EXP 	text: autoDraw = False
116.0462 	EXP 	text_2: autoDraw = False
116.0462 	EXP 	text_3: autoDraw = True
117.0314 	EXP 	New trial (rep=19, index=0): None
117.0316 	EXP 	window1: recordFrameIntervals = False
117.0471 	EXP 	text_3: autoDraw = False
117.0471 	EXP 	text_3: autoDraw = False
117.0471 	EXP 	text: autoDraw = True
117.0473 	EXP 	window1: recordFrameIntervals = False
117.8980 	EXP 	text_2: autoDraw = True
118.0985 	EXP 	text_2: autoDraw = False
118.1995 	DATA 	Keypress: space
118.2155 	EXP 	text: autoDraw = False
118.2155 	EXP 	text_2: autoDraw = False
118.2155 	EXP 	text_3: autoDraw = True
119.2006 	EXP 	New trial (rep=20, index=0): None
119.2008 	EXP 	window1: recordFrameIntervals = False
119.2163 	EXP 	text_3: autoDraw = False
119.2163 	EXP 	text_3: autoDraw = False
119.2163 	EXP 	text: autoDraw = True
119.2165 	EXP 	window1: recordFrameIntervals = False
119.7839 	EXP 	text_2: autoDraw = True
119.9674 	EXP 	text_2: autoDraw = False
120.1347 	DATA 	Keypress: space
120.1675 	EXP 	text: autoDraw = False
120.1675 	EXP 	text_2: autoDraw = False
120.1675 	EXP 	text_3: autoDraw = True
121.1366 	EXP 	New trial (rep=21, index=0): None
121.1368 	EXP 	window1: recordFrameIntervals = False
121.1517 	EXP 	text_3: autoDraw = False
121.1517 	EXP 	text_3: autoDraw = False
121.1517 	EXP 	text: autoDraw = True
121.1519 	EXP 	window1: recordFrameIntervals = False
121.9025 	EXP 	text_2: autoDraw = True
122.0863 	EXP 	text_2: autoDraw = False
122.2537 	DATA 	Keypress: space
122.2695 	EXP 	text: autoDraw = False
122.2695 	EXP 	text_2: autoDraw = False
122.2695 	EXP 	text_3: autoDraw = True
123.2551 	EXP 	New trial (rep=22, index=0): None
123.2553 	EXP 	window1: recordFrameIntervals = False
123.2708 	EXP 	text_3: autoDraw = False
123.2708 	EXP 	text_3: autoDraw = False
123.2708 	EXP 	text: autoDraw = True
123.2711 	EXP 	window1: recordFrameIntervals = False
123.8045 	EXP 	text_2: autoDraw = True
123.9886 	EXP 	text_2: autoDraw = False
124.0718 	DATA 	Keypress: space
124.0887 	EXP 	text: autoDraw = False
124.0887 	EXP 	text_2: autoDraw = False
124.0887 	EXP 	text_3: autoDraw = True
125.0735 	EXP 	New trial (rep=23, index=0): None
125.0737 	EXP 	window1: recordFrameIntervals = False
125.0893 	EXP 	text_3: autoDraw = False
125.0893 	EXP 	text_3: autoDraw = False
125.0893 	EXP 	text: autoDraw = True
125.0895 	EXP 	window1: recordFrameIntervals = False
125.8239 	EXP 	text_2: autoDraw = True
126.0075 	EXP 	text_2: autoDraw = False
126.1077 	DATA 	Keypress: space
126.1240 	EXP 	text: autoDraw = False
126.1240 	EXP 	text_2: autoDraw = False
126.1240 	EXP 	text_3: autoDraw = True
127.1093 	EXP 	New trial (rep=24, index=0): None
127.1094 	EXP 	window1: recordFrameIntervals = False
127.1251 	EXP 	text_3: autoDraw = False
127.1251 	EXP 	text_3: autoDraw = False
127.1251 	EXP 	text: autoDraw = True
127.1253 	EXP 	window1: recordFrameIntervals = False
127.8763 	EXP 	text_2: autoDraw = True
128.0594 	EXP 	text_2: autoDraw = False
128.1431 	DATA 	Keypress: space
128.1595 	EXP 	text: autoDraw = False
128.1595 	EXP 	text_2: autoDraw = False
128.1595 	EXP 	text_3: autoDraw = True
129.1451 	EXP 	New trial (rep=25, index=0): None
129.1453 	EXP 	window1: recordFrameIntervals = False
129.1608 	EXP 	text_3: autoDraw = False
129.1608 	EXP 	text_3: autoDraw = False
129.1608 	EXP 	text: autoDraw = True
129.1610 	EXP 	window1: recordFrameIntervals = False
129.9782 	EXP 	text_2: autoDraw = True
130.1621 	EXP 	text_2: autoDraw = False
130.2293 	DATA 	Keypress: space
130.2453 	EXP 	text: autoDraw = False
130.2453 	EXP 	text_2: autoDraw = False
130.2453 	EXP 	text_3: autoDraw = True
131.2308 	EXP 	New trial (rep=26, index=0): None
131.2309 	EXP 	window1: recordFrameIntervals = False
131.2465 	EXP 	text_3: autoDraw = False
131.2465 	EXP 	text_3: autoDraw = False
131.2465 	EXP 	text: autoDraw = True
131.2467 	EXP 	window1: recordFrameIntervals = False
131.8473 	EXP 	text_2: autoDraw = True
132.0306 	EXP 	text_2: autoDraw = False
132.1310 	DATA 	Keypress: space
132.1473 	EXP 	text: autoDraw = False
132.1473 	EXP 	text_2: autoDraw = False
132.1473 	EXP 	text_3: autoDraw = True
133.1330 	EXP 	New trial (rep=27, index=0): None
133.1331 	EXP 	window1: recordFrameIntervals = False
133.1486 	EXP 	text_3: autoDraw = False
133.1486 	EXP 	text_3: autoDraw = False
133.1486 	EXP 	text: autoDraw = True
133.1488 	EXP 	window1: recordFrameIntervals = False
134.0165 	EXP 	text_2: autoDraw = True
134.1998 	EXP 	text_2: autoDraw = False
134.2834 	DATA 	Keypress: space
134.2996 	EXP 	text: autoDraw = False
134.2996 	EXP 	text_2: autoDraw = False
134.2996 	EXP 	text_3: autoDraw = True
135.2853 	EXP 	New trial (rep=28, index=0): None
135.2855 	EXP 	window1: recordFrameIntervals = False
135.3009 	EXP 	text_3: autoDraw = False
135.3009 	EXP 	text_3: autoDraw = False
135.3009 	EXP 	text: autoDraw = True
135.3011 	EXP 	window1: recordFrameIntervals = False
136.1188 	EXP 	text_2: autoDraw = True
136.3018 	EXP 	text_2: autoDraw = False
136.3858 	DATA 	Keypress: space
136.4020 	EXP 	text: autoDraw = False
136.4020 	EXP 	text_2: autoDraw = False
136.4020 	EXP 	text_3: autoDraw = True
137.3876 	EXP 	New trial (rep=29, index=0): None
137.3878 	EXP 	window1: recordFrameIntervals = False
137.4032 	EXP 	text_3: autoDraw = False
137.4032 	EXP 	text_3: autoDraw = False
137.4032 	EXP 	text: autoDraw = True
137.4034 	EXP 	window1: recordFrameIntervals = False
138.1208 	EXP 	text_2: autoDraw = True
138.3047 	EXP 	text_2: autoDraw = False
138.4046 	DATA 	Keypress: space
138.4209 	EXP 	text: autoDraw = False
138.4209 	EXP 	text_2: autoDraw = False
138.4209 	EXP 	text_3: autoDraw = True
139.4065 	EXP 	New trial (rep=30, index=0): None
